metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788949350.6961,elite,9312.724025093,1776079269.0799,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Frankfurt am Main,Europe,EU,Germany,DE,,True,Alibaba.com LLC,50.1169,8.6837,False,ALICLOUD-GM,True,Hesse,success,Europe/Berlin,60313,1788435511,1788949350.6961,8040,socks5,47.91.89.3:8040,True,14755.091667175,778,80440,0.9579157329656,47.91.89.3
True,1788949350.6688,elite,4924.1563073545,1720478386.2751,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Seoul,Asia,AS,South Korea,KR,,True,"Alibaba (US) Technology Co., Ltd.",37.5658,126.978,False,Alibaba.com Singapore E-Commerce Private Limited,True,Seoul,success,Asia/Seoul,04524,1788500005,1788949350.6688,3128,http,8.220.204.215:3128,False,11587.717056274,5822,632455,0.91214316041468,8.220.204.215
True,1788949341.8082,elite,9273.0449306908,1787812907.9016,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788416971,1788949350.5663,41205,socks5,45.74.31.30:41205,True,5365.7886981964,1050,8268,11.268512556343,45.74.31.30
True,1788949350.5169,elite,8957.2686388137,1788758739.2663,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788755117,1788949350.5169,31667,http,174.138.162.37:31667,False,4059.4551563263,47,1003,4.4761904761905,174.138.162.37
True,1788949350.4545,transparent,5710.8303814462,1759239198.3412,AS151577 PT Geka Solusi Utama,IDNIC-GEKANET-AS-ID,Patuk,Asia,AS,Indonesia,ID,,False,PT Geka Solusi Utama,-7.8508,110.4719,False,PT Geka Solusi Utama,True,Yogyakarta,success,Asia/Jakarta,55862,1788794885,1788949350.4545,8085,http,103.76.107.3:8085,False,6964.8103713989,20693,173253,10.669464696359,103.76.107.3
True,1788949350.4361,elite,8916.8773017474,1788631316.7888,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788629115,1788949350.4361,36147,http,174.138.165.202:36147,False,10412.657737732,149,1673,8.1778265642151,174.138.165.202
True,1788949350.4276,elite,9321.4704895282,1782014642.6016,AS210644 AEZA GROUP LLC,AEZA-AS,Vienna,Europe,EU,Austria,AT,,True,Aeza International LTD,48.2049,16.3662,False,Aeza Group LLC,True,State of Vienna,success,Europe/Vienna,1010,1788666783,1788949350.4276,8080,http,95.163.176.131:8080,True,5409.6722602844,6543,48719,11.839962361116,95.163.176.131
True,1788949350.2502,elite,7041.0179673966,1787546707.3945,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788753083,1788949350.2502,4619,socks5,45.74.31.42:4619,True,10970.453262329,1629,10508,13.421768146989,45.74.31.42
True,1788949237.0633,elite,7199.0673121707,1765043806.9724,AS20001 Charter Communications Inc,TWC-20001-PACWEST,North Hollywood,North America,,United States,US,,False,Spectrum,34.169,-118.3713,False,Road Runner,True,California,success,America/Los_Angeles,91601,1788775646,1788949350.1608,80,http,75.84.71.14:80,False,11903.336286545,189373,195174,49.245735891842,75.84.71.14
True,1788949350.0591,elite,5202.8323920035,1785887375.6574,AS48574 T-Mobile Czech Republic a.s.,ASN-CZ-PLANET-A-48574,Prague,Europe,EU,Czechia,CZ,,False,T-Mobile Czech Republic a.s.,50.0687,14.3947,False,T-Mobile Czech Republic,True,Prague,success,Europe/Prague,150 00,1788911115,1788949350.0591,8080,http,185.248.179.99:8080,False,2826.9715309143,21139,16895,55.57921859389,185.248.179.99
True,1788949349.3349,elite,6134.5955248948,1776148032.7216,AS150247 PT Pandawa Lima Java Network,IDNIC-PLJNET-AS-ID,Banyuwangi,Asia,AS,Indonesia,ID,,False,PT Pandawa Lima Java Network,-8.5455,114.2668,False,,True,East Java,success,Asia/Jakarta,68483,1788848582,1788949349.3349,8080,http,103.189.250.47:8080,False,6004.7559738159,26329,83581,23.955054135202,103.189.250.47
True,1788949349.1848,elite,12950.944939506,1788108123.7122,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788712541,1788949349.1848,38048,http,174.138.165.211:38048,True,17325.551509857,429,4162,9.3443694184274,174.138.165.211
True,1788949349.1244,transparent,6132.5528916407,1783535893.3641,AS149360 PT Indo Telemedia Solusi,IDNIC-INTELMEDIA-AS-ID,Mranggen,Asia,AS,Indonesia,ID,,False,PT Indo Telemedia Solusi,-7.0268,110.516,False,PT. INDONET DATA BERSAMA,True,Central Java,success,Asia/Jakarta,,1788372791,1788949349.1244,1111,http,210.87.92.137:1111,True,3452.0137310028,12686,35750,26.191262697167,210.87.92.137
True,1788949349.1,elite,5795.9699965139,1778958250.726,AS29182 JSC IOT,RU-JSCIOT,Bromley,Europe,EU,United Kingdom,GB,,False,JSC IOT,51.4048,0.0098,False,JSCIOT,True,England,success,Europe/London,BR1,1788632975,1788949349.1,1080,socks5,91.107.122.209:1080,True,4279.1452407837,44933,99165,31.182250968091,91.107.122.209
True,1788949348.9885,anonymous,5740.8855459192,1785796676.4172,AS147096 PT Jaya Sejahtra Nugraha,IDNIC-STRONGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,False,PT Jaya Sejahtra Nugraha,-6.7778,107.8993,False,,True,West Java,success,Asia/Jakarta,45364,1788820468,1788949348.9885,3128,http,103.174.122.89:3128,False,5073.2421875,7735,21184,26.747121269753,103.174.122.89
True,1788949348.6167,elite,9762.9021975532,1788382745.4245,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788380900,1788949348.6167,36101,http,174.138.165.204:36101,False,16799.072265625,402,2995,11.833971151016,174.138.165.204
True,1788949348.5848,elite,7057.7882137536,1788460341.9365,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788458477,1788949348.5848,37448,http,174.138.162.37:37448,False,9182.7409267426,242,2457,8.9662838088181,174.138.162.37
True,1788949348.3914,elite,8189.7682219925,1788024239.8032,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788626092,1788949348.3914,55555,http,174.138.165.206:55555,False,10219.919919968,493,4700,9.4935490082804,174.138.165.206
True,1788949348.3889,transparent,5880.0738809782,1772114288.5857,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Cagayan de Oro,Asia,AS,Philippines,PH,,False,Globe Telecom,8.4817,124.6467,True,,True,Northern Mindanao,success,Asia/Manila,9000,1788446046,1788949348.3889,8082,http,120.28.216.197:8082,True,10122.493028641,33447,201155,14.256911705783,120.28.216.197
True,1788949338.1761,elite,8042.2243451876,1788292454.9236,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788896183,1788949348.1604,5174,socks5,45.74.31.42:5174,True,3907.787322998,1219,4476,21.404741000878,45.74.31.42
True,1788949348.16,transparent,5002.4898480083,1781687788.6365,AS154201 PT GIGA NETWORK INDONESIA,IDNIC-GIGANETWORKINDONESIA-AS-ID,Cianjur,Asia,AS,Indonesia,ID,,False,PT GIGA NETWORK INDONESIA,-6.8394,107.1317,False,Indonesia Network Information Center,True,West Java,success,Asia/Jakarta,43211,1788944699,1788949348.16,8181,http,180.148.25.42:8181,False,6360.9082698822,19207,49588,27.919180172978,180.148.25.42
True,1788949348.0927,elite,8353.4702261289,1788484265.0665,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788481688,1788949348.0927,36010,http,174.138.165.204:36010,False,13779.230356216,408,2457,14.240837696335,174.138.165.204
True,1788949348.0204,elite,9507.444113788,1788651674.5327,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788651682,1788949348.0204,39880,socks5,45.74.31.30:39880,True,2211.0042572021,1416,2789,33.674197384067,45.74.31.30
True,1788949347.925,transparent,8008.4809999078,1739084716.3847,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,East Jakarta,Asia,AS,Indonesia,ID,,False,Telekomunikasi Indonesia,-6.2454,106.8953,False,HSI Indihome,True,Jakarta,success,Asia/Jakarta,13620,1788851677,1788949347.925,8080,http,36.93.56.58:8080,False,7595.9904193878,50047,371566,11.870364528608,36.93.56.58
True,1788949153.4524,elite,11178.474197287,1788360041.9068,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788359526,1788949347.9037,21634,http,174.138.162.37:21634,True,7548.7887859344,379,2850,11.737379993806,174.138.162.37
True,1788949347.9008,elite,9505.1992635811,1788581929.7147,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788578415,1788949347.9008,36146,http,174.138.165.204:36146,True,13392.36330986,226,1946,10.405156537753,174.138.165.204
True,1788949347.822,elite,1532.8368563244,1788902091.0709,AS141995 Contabo Asia Private Limited,CAPL-AS-AP,Mumbai,Asia,AS,India,IN,,True,Contabo Asia Private Limited,19.0748,72.8856,False,Contabo GmbH,False,Maharashtra,success,Asia/Kolkata,400710,1788900408,1788949347.822,31057,http,94.136.185.35:31057,False,9641.8135166168,479,129,78.782894736842,94.136.185.35
True,1788949347.812,transparent,5319.4947973398,1786886389.8367,AS10075 Fiber@Home Global Limited,FGL-AS-BD,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,False,Fiber@Home Global Limited,23.779,90.4127,False,Fiber @ Home Limited,True,Dhaka Division,success,Asia/Dhaka,1212,1788700382,1788949347.812,8080,http,103.229.83.56:8080,False,8788.7828350067,3312,13607,19.575625036941,103.229.83.56
True,1788949347.7685,elite,12933.828403932,1788460563.8921,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788460932,1788949347.7685,33474,socks5,174.138.162.37:33474,True,14427.261590958,524,5396,8.8513513513514,174.138.162.37
True,1788949347.5789,elite,7010.8393713188,1786198207.7798,AS44901 Belcloud LTD,belcloud,Sofia,Europe,EU,Bulgaria,BG,,True,Belcloud LTD,42.6951,23.325,False,Redcluster LTD,True,Sofia-Capital,success,Europe/Sofia,1000,1788615329,1788949347.5789,8102,http,185.205.210.154:8102,True,739.87436294556,12282,14391,46.046563941064,185.205.210.154
True,1788949347.1957,transparent,5786.3944456515,1767555008.3846,AS58485 WIFIAN ID,WIFIAN-AS-ID,Purbalingga,Asia,AS,Indonesia,ID,,False,PT wifian Solution,-7.3896,109.371,False,,True,Central Java,success,Asia/Jakarta,53313,1788728558,1788949347.1957,8080,http,103.247.22.84:8080,False,4185.3890419006,40766,281199,12.66162471076,103.247.22.84
True,1788949227.6351,transparent,12432.428888428,1788437019.818,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,False,Grand Est,success,Europe/Paris,67630,1788433057,1788949346.984,1443,http,85.208.51.228:1443,True,13509.969949722,1618,2511,39.186243642528,85.208.51.228
True,1788949339.0374,elite,4303.7720855582,1788930109.7082,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788927985,1788949346.64,4302,socks5,45.74.31.42:4302,True,536.28325462341,378,202,65.172413793103,45.74.31.42
True,1788949265.314,transparent,5653.967198764,1787592084.1164,AS152029 PT Andromega Data Nusantara,IDNIC-ANDROMEGA-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,False,PT Andromega Data Nusantara,-6.48167,106.854,False,PT Andromega Data Nusantara,True,West Java,success,Asia/Jakarta,,1788801421,1788949346.5613,8080,http,36.50.56.148:8080,False,9149.2474079132,2853,8068,26.123981320392,36.50.56.148
True,1788949346.5548,transparent,4511.7364287376,1787364521.3292,AS136453 PT Kala Hotama Technology,IDNIC-KAHOT-AS-ID,Pameungpeuk,Asia,AS,Indonesia,ID,,False,PT Kala Hotama Technology,-7.01833,107.604,False,Indonesia Network Information Center,True,West Java,success,Asia/Jakarta,,1788571217,1788949346.5548,7777,http,165.99.30.34:7777,False,16100.246429443,2560,10119,20.190866787602,165.99.30.34
True,1788949346.5506,transparent,1947.5165009499,1787484666.2155,AS11427 Charter Communications Inc,TWC-11427-TEXAS,Austin,North America,,United States,US,,False,Charter Communications Inc,30.43,-97.8326,False,Spectrum,True,Texas,success,America/Chicago,78726,1788695196,1788949346.5506,3030,http,24.55.20.6:3030,False,8009.3019008636,400,5220,7.1174377224199,24.55.20.6
True,1788948427.9825,elite,3641.9831156731,1788947870.4583,AS7497 Computer Network Information Center of Chinese Academy of Sciences (CNIC-CAS),CSTNET-AS-AP,Babaoshan,Asia,AS,China,CN,,False,Chinese Science & Technology Network,39.9007,116.231,False,,False,Beijing,success,Asia/Shanghai,,1788945770,1788949346.4552,7890,http,210.76.201.49:7890,True,1642.1844959259,20,3,86.95652173913,210.76.201.49
True,1788949159.1537,transparent,3212.5976488849,1786204751.3116,AS136121 PT Digital Media Telematika,DIGITNET-AS-ID,Babat,Asia,AS,Indonesia,ID,,False,DIGITNET,-7.11282,112.164,False,,True,East Java,success,Asia/Jakarta,,1788624146,1788949346.4358,8082,http,103.158.210.80:8082,False,1310.7092380524,8190,17929,31.35648378575,103.158.210.80
True,1788949273.6911,transparent,4623.5518139658,1719730092.9215,AS42610 OJSC National Cable Networks,NCNET-AS,Shchyolkovo,Europe,EU,Russia,RU,,False,National Cable Networks,55.9239,37.9923,False,,True,Moscow Oblast,success,Europe/Moscow,141100,1788552968,1788949346.418,80,http,85.30.219.207:80,False,165.07482528687,80169,708781,10.161480448698,85.30.219.207
True,1788949346.2489,elite,11838.115815351,1788071189.7014,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788673228,1788949346.2489,37378,http,174.138.165.204:37378,False,13378.15284729,536,4262,11.17132138391,174.138.165.204
True,1788949203.9088,elite,1519.3155766595,1788434532.8198,AS63023 GTHost,AS-GLOBALTELEHOST,Los Angeles,North America,,United States,US,,True,Ipxo LLC,34.0544,-118.244,False,Ipxo LLC,False,California,success,America/Los_Angeles,90060,1788431588,1788949346.0334,8080,http,140.99.255.67:8080,True,13373.274803162,8086,449,94.739308728764,140.99.255.67
True,1788949344.3988,transparent,5754.4645482573,1788329144.2584,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Davao City,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,7.0712,125.6089,False,Philippine Long Distance Telephone Company,False,Davao Region,success,Asia/Manila,8000,1788932320,1788949344.3988,8081,http,49.149.203.156:8081,False,6874.4401931763,1122,3305,25.34447707251,49.149.203.156
True,1788949344.3317,elite,9171.5091815037,1788739366.0927,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788736291,1788949344.3317,36078,http,174.138.165.202:36078,False,11940.78707695,113,1132,9.0763052208835,174.138.165.202
True,1788949291.4764,elite,7709.2039282991,1780624892.6009,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788486343,1788949344.0913,80,http,213.199.48.89:80,True,2801.7556667328,5459,54452,9.1118492430438,213.199.48.89
True,1788949343.7665,elite,5814.7014017948,1776089071.9528,AS202252 OCKNet GmbH,OCKNET,Erfurt,Europe,EU,Germany,DE,,False,OCKNet GmbH,50.9848,11.0299,False,OCKNet,True,Thuringia,success,Europe/Berlin,99084,1788787243,1788949343.7665,32784,socks5,185.133.239.244:32784,True,2436.087846756,90523,97568,48.127236284564,185.133.239.244
True,1788949343.7441,transparent,6876.440177572,1719505492.6294,AS7713 PT Telekomunikasi Indonesia,telkomnet-as-ap,East Jakarta,Asia,AS,Indonesia,ID,,False,PT. Telekomunikasi Indonesia,-6.2213,106.8601,False,,True,Jakarta,success,Asia/Jakarta,12840,1788463145,1788949343.7441,8187,http,36.67.114.94:8187,False,8862.729549408,87024,814561,9.6523344997976,36.67.114.94
True,1788949343.0261,elite,8965.0761822268,1788290459.7284,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788892285,1788949343.0261,36046,http,174.138.165.204:36046,False,1938.21144104,572,3523,13.968253968254,174.138.165.204
True,1788949342.9889,elite,11863.344577226,1788471874.4072,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788470692,1788949342.9889,32805,socks5,174.138.162.37:32805,True,7117.3784732819,352,4501,7.2532454152071,174.138.162.37
True,1788949342.9601,elite,4879.8738188483,1788317712.0483,AS210546 CHSL ONE LTD,CHSL-ONE,Frankfurt am Main,Europe,EU,Germany,DE,,False,Chsl ONE LTD,50.1109,8.68213,False,Chsl ONE LTD,False,Hesse,success,Europe/Berlin,60313,1788919079,1788949342.9601,1080,socks5,31.76.59.70:1080,True,3112.2896671295,9825,6313,60.881150080555,31.76.59.70
True,1788949242.1524,elite,9350.0931928053,1788071024.8897,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788673270,1788949342.7906,33766,http,174.138.165.213:33766,True,7566.9152736664,613,4592,11.777137367915,174.138.165.213
True,1788949342.647,transparent,5717.4110627652,1787771712.09,AS328471 HERO TELECOMS (PTY) LTD,Hero-Telecoms,Oudtshoorn,Africa,AF,South Africa,ZA,,False,Herotel,-33.6005,22.1996,False,,True,Western Cape,success,Africa/Johannesburg,6625,1788373831,1788949342.647,9999,http,102.66.8.18:9999,False,6825.2363204956,2694,6618,28.930412371134,102.66.8.18
True,1788949342.432,elite,8379.9460321629,1787343241.7685,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788550703,1788949342.432,4192,socks5,45.74.31.42:4192,True,3857.2964668274,1678,14035,10.679055559091,45.74.31.42
True,1788949342.4201,elite,6777.8774233974,1787562601.5376,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788772307,1788949342.4201,4910,socks5,45.74.31.42:4910,True,2093.433380127,2101,9783,17.679232581622,45.74.31.42
